Date,Close,High,Low,Open,Volume
2016-01-01,549.053466796875,552.3104051186757,544.2810085494635,545.4759820614762,149348
2016-01-04,532.9509887695312,551.2758588080059,529.4317795289655,547.9314773666742,429103
2016-01-05,533.2206420898438,537.9712552071095,528.470028972578,533.7161316835636,214175
2016-01-06,532.2442626953125,537.2863127631659,524.9944711827812,533.2060173754631,334983
2016-01-07,518.371337890625,531.887263193999,515.8648384476343,529.1257560806976,543534
2016-01-08,521.067138671875,524.1419290863898,512.1998011877272,520.2511026803056,173431
2016-01-11,527.8287963867188,530.8088814047429,514.5314495255391,518.3421539847573,334627
2016-01-12,517.27099609375,531.9964764789358,510.3782388902969,528.1056502365933,589249
2016-01-13,513.9703979492188,523.8723496249734,509.4529466453688,520.236530783289,378449
2016-01-14,509.9193420410156,513.5114112120383,506.3928116900172,512.6589454166655,540915
2016-01-15,510.5749816894531,513.2417252329741,501.146616050368,510.32723692570477,374107
2016-01-18,510.18157958984375,516.5133093686575,507.2233983884462,511.49310524992563,409719
2016-01-19,513.34375,514.866590599421,507.9446664773319,508.6077209235691,360945
2016-01-20,506.5604248046875,520.1711155255424,503.9155267899647,505.6205161847012,568115
2016-01-21,503.077392578125,511.3472710083836,500.78952929816825,507.88633812548414,294277
2016-01-22,502.3561706542969,510.1815743486623,500.56379646270517,504.22146182136254,252827
2016-01-25,501.9845886230469,507.8354118878618,499.8351230944916,502.76419498597824,378994
2016-01-27,498.9243469238281,507.6751333382863,497.6857382508299,498.67665977435524,607330
2016-01-28,487.470458984375,502.4290455246329,483.95845454242954,501.2924053002579,953461
2016-01-29,494.53802490234375,501.87520096295646,488.35201463851234,488.35201463851234,588646
2016-02-01,501.05914306640625,520.2292144001957,498.3778162913504,511.78445016662977,1164947
2016-02-02,501.17584228515625,506.9756528006651,497.4015673747577,503.624008142306,520248
2016-02-03,497.2121276855469,504.6440684223828,496.1920393046065,498.6693720975124,458500
2016-02-04,500.29412841796875,503.79875405167815,496.04621088382055,499.29588653105134,196308
2016-02-05,504.6658630371094,507.12129138316294,499.31047224939294,502.6038404486457,469336
2016-02-08,499.7550354003906,512.5350470150128,498.09373879871,506.97566068760244,317997
2016-02-09,495.1866149902344,504.57855306823865,494.00622448131446,498.3561116463272,228284
2016-02-10,499.1647644042969,501.87520043853095,491.82021019192814,495.17191203537607,229664
2016-02-11,494.3193664550781,501.2486106777419,488.5778329202657,498.9606896574946,350641
2016-02-12,493.1172790527344,495.74759325574433,484.54137800063023,494.3194580722377,234091
2016-02-15,506.0138854980469,511.485828873671,493.2775093003457,495.4561416802581,392020
2016-02-16,501.4526672363281,510.74989818303374,498.2904339730354,506.538467510728,165997
2016-02-17,503.5948181152344,509.9994069228415,495.441547724904,502.6038966302953,440224
2016-02-18,502.5309753417969,509.3071804865133,497.6492278498468,506.6841296148896,236573
2016-02-19,499.4853820800781,502.60386500037976,496.92060698278186,502.60386500037976,208032
2016-02-22,507.5439453125,509.13232473569406,499.83509428478527,499.83509428478527,218239
2016-02-23,496.6000061035156,509.3072145231668,492.5488776670762,508.35998563348096,408669
2016-02-24,490.7710876464844,500.56380887451826,489.6490308245306,494.58905516209785,306772
2016-02-25,481.10223388671875,497.08093637280433,477.9910136711521,492.54890157468094,716900
2016-02-26,480.97833251953125,484.09684424443475,471.1273654570626,483.65968828902373,540740
2016-02-29,484.9202575683594,489.78015962953253,474.122060361856,482.3482193072387,409466
2016-03-01,499.0846862792969,502.16679772261307,482.4939691657559,488.17722818698655,621251
2016-03-02,502.9681701660156,508.2871316424468,500.3597024854384,501.72950395630744,177747
2016-03-03,509.59130859375,514.2617987412581,501.29232038024463,504.06108995723724,323778
2016-03-04,512.265380859375,514.5387186016451,502.7495726192407,509.89007464766917,658962
2016-03-08,514.3128662109375,517.030623020643,510.1888781952768,513.4604005073438,377983
2016-03-09,529.2568969726562,532.1859687387297,512.95029936834,514.4075435544681,548057
2016-03-10,524.826904296875,534.0512768494693,521.9853324959811,530.2915851701927,283986
2016-03-11,522.0509033203125,529.1258105692797,519.5080315901519,523.3915959094954,267091
2016-03-14,522.7575073242188,528.6594006096653,520.7829851148704,523.4424656489505,309203
2016-03-15,517.4022216796875,528.6885582309295,516.5934485470146,522.7138627175801,730801
2016-03-16,521.8832397460938,524.2658089455313,515.8502106976123,518.633563843527,217046
2016-03-17,529.7232666015625,533.3445022966193,523.5882686114636,524.6082992827102,537526
2016-03-18,532.9072875976562,539.9093339438265,530.4736477809424,530.4736477809424,479860
2016-03-21,544.171875,546.4524760567139,530.4518966322483,533.6432970646007,956221
2016-03-22,546.3504028320312,550.3286722510582,544.2374245499664,544.9878641455198,401262
2016-03-23,550.984375,557.6876630687993,549.6728495861332,552.4416190552,527455
2016-03-28,551.785888671875,554.7732364339757,544.047928221909,550.6856782227719,659734
2016-03-29,548.9443969726562,553.7387610429597,546.1246710743562,549.4253032478416,817080
2016-03-30,559.3854370117188,562.3363550357502,550.4233939492432,552.1502291675097,869490
2016-03-31,560.1869506835938,563.0504839410223,555.5165174499059,559.873667072053,1310796
2016-04-01,561.447509765625,566.4313423071619,555.3562613559841,555.3562613559841,278108
2016-04-04,565.1488647460938,566.8684372328361,561.3308973543042,566.4312812345975,366713
2016-04-05,558.904541015625,566.3948142819121,557.0975835616902,563.7936094515012,413653
2016-04-06,570.1617431640625,571.2401072879017,558.1321728826524,560.2452085920653,762998
2016-04-07,569.7682495117188,573.4186513704972,568.3255888393331,573.4186513704972,480327
2016-04-08,580.3552856445312,581.7323501728591,564.6825735841165,568.54429137714,759200
2016-04-11,583.9108276367188,587.0512144115827,570.424070865573,581.8488626267073,644037
2016-04-12,589.0112915039062,590.3154966558922,580.0856771237942,583.0438583489298,572691
2016-04-13,593.6161499023438,600.2684834587157,587.68514677475,589.4557322614673,432324
2016-04-18,596.1080932617188,598.9278765669828,584.7999085313131,593.6818310959922,621439
2016-04-20,596.4578247070312,603.1538513172275,591.4594667410468,596.7419991745026,437943
2016-04-21,583.262451171875,600.7056911564033,581.149472763365,597.7766190056971,317673
2016-04-22,584.79248046875,589.7033951252024,578.1838973678472,580.420747892611,395909
2016-04-25,588.5375366210938,590.9128424838897,581.4407281731817,585.2295854258373,294038
2016-04-26,595.619873046875,598.9278251807838,585.8126261657261,587.2698705007325,414113
2016-04-27,602.0464477539062,604.3197284737537,593.0989282798193,595.5762612778823,513444
2016-04-28,600.0499267578125,602.5709519098356,595.2847303911444,600.3850566332895,480256
2016-04-29,595.5396728515625,602.1336723420178,590.8400734559865,600.6691653220696,177105
2016-05-02,593.2081298828125,597.4705738358372,590.1843522462922,593.8274918620036,104858
2016-05-03,603.6564331054688,608.9680731863313,592.3700985877532,596.1588982764649,675922
2016-05-04,603.9115600585938,605.9079863959145,597.2009506240754,603.0080813113391,343713
2016-05-05,599.69287109375,606.7969440205713,596.873088193777,606.7969440205713,191253
2016-05-06,599.2266235351562,601.835091647523,594.7528641025193,598.1846888656505,214966
2016-05-09,602.4470825195312,607.3507347002809,595.2993167548228,602.5709549147826,736660
2016-05-10,614.3453979492188,623.7009619504859,597.4705094145037,602.4470204157014,497754
2016-05-11,621.4423217773438,626.6082449186966,610.3672410631477,614.6734355287072,1002248
2016-05-12,620.626220703125,624.4296046306235,614.986654804354,622.2437670373848,276507
2016-05-13,619.584228515625,621.2090375751742,606.6511795628087,619.2854706982686,377387
2016-05-16,621.88671875,622.9723458239388,615.2634943857234,620.7427580985511,178304
2016-05-17,624.0579833984375,628.0727400604388,620.2035864354123,622.2728721412154,272710
2016-05-18,621.60986328125,622.9724020457028,619.285569745459,622.9724020457028,145842
2016-05-19,619.6571655273438,623.4168570342133,614.2507608434981,621.6608548561333,343674
2016-05-20,613.026611328125,619.3291736080391,612.0429527831576,618.6005803464869,146899
2016-05-23,613.6679077148438,620.6407883259789,610.775265238601,615.6570137182748,176205
2016-05-24,625.2092895507812,629.3697654249593,611.0084621824676,613.646097133928,183696
2016-05-25,632.947265625,634.6230879921235,625.7411660403011,628.9470921027879,445856
2016-05-26,631.1329345703125,635.3589486228366,625.8868322590758,632.9472125803131,398812
2016-05-27,635.541015625,639.0019486301683,631.001660921792,631.7157283757081,330855
2016-05-30,634.1566772460938,641.8217780555285,632.5901441000244,637.1440248866792,244097
2016-05-31,634.9144897460938,638.2734548107729,628.9106271818383,630.9872334217802,580552
2016-06-01,634.7759399414062,639.730604337205,631.2858401247928,634.9362419759904,302255
2016-06-02,632.6484375,635.0164809368667,630.2585477931714,634.6302803860901,423406
2016-06-03,629.3478393554688,636.7652543173597,628.094647208326,632.59025283548,124048
2016-06-06,629.3331909179688,633.0272854618037,626.7975826840251,626.7975826840251,126050
2016-06-07,630.542724609375,638.6085519637411,628.82315224008,630.4334356172799,762415
2016-06-08,631.2930908203125,635.2130832540461,627.9122803591275,632.4443140783563,237564
2016-06-09,627.3076171875,634.9217049984594,624.4295585136778,631.8614980088095,162725
2016-06-10,628.24755859375,633.238653277402,619.6061192419417,626.4406010922125,230455
2016-06-13,628.3496704101562,631.5264875073995,623.8103721246719,627.3441654032738,722376
2016-06-14,622.491455078125,628.5099010388567,620.0870394862812,628.5099010388567,335864
2016-06-15,628.8887939453125,630.2585955249716,624.1163346881222,624.7574852928414,188713
2016-06-16,625.0780639648438,629.3842002567903,622.2510181922914,629.3842002567903,172543
2016-06-17,630.4625244140625,633.9016690416479,626.9068855639586,626.9068855639586,537727
2016-06-20,629.6536865234375,632.4443598082847,619.3364266279216,626.6153837836455,168460
2016-06-21,627.8540649414062,632.0072194864588,625.7483497024045,630.8123034725389,154540
2016-06-22,623.2491455078125,630.2220825209154,622.0760758115766,628.8012680674478,1113775
2016-06-23,626.5716552734375,628.0726495075475,622.287365817045,623.7009173379006,367944
2016-06-24,625.3330078125,629.6756309683735,617.8646390053807,619.3291459808947,1172879
2016-06-27,636.59765625,640.8965299117268,623.7010352648194,624.8376754683029,659546
2016-06-28,649.7857055664062,651.8986838797869,637.6176780949895,637.6176780949895,735941
2016-06-29,651.9205322265625,655.9133851123353,648.4741819856578,650.3030434893361,749972
2016-06-30,679.899658203125,684.5846746834566,652.1172533919871,655.4033591589501,1755467
2016-07-01,676.6354370117188,681.2621774221558,674.325669423711,678.4934075805654,927421
2016-07-04,667.4037475585938,680.5335292683258,665.8590605760517,677.3276034307623,590253
2016-07-05,661.2760620117188,671.9795241168412,659.3961875461642,668.2926921574589,548530
2016-07-07,663.1049194335938,665.9611322070346,658.674910422877,662.3034667403701,365242
2016-07-08,661.713134765625,667.1704938675242,659.2212191859783,661.8806996748344,992566
2016-07-11,665.108642578125,671.4622185231651,663.0466196950955,663.4983590888926,662527
2016-07-12,676.0963134765625,686.4500056695426,663.9282854572243,665.975725047777,890118
2016-07-13,674.4859619140625,678.0489214639929,671.0614581468108,676.7447164103346,461092
2016-07-14,693.758056640625,695.8346629711906,672.671735055598,674.369461315914,1105687
2016-07-15,702.6253051757812,706.1154052150187,691.4628414643723,700.7891809990972,913591
2016-07-18,699.1280517578125,706.5745757434814,695.397526888024,703.6892537687578,370433
2016-07-19,693.656005859375,703.1208012578135,691.5575535056591,703.1208012578135,424268
2016-07-20,705.5397338867188,708.4833887349051,695.5721870147427,697.2917591818746,1099135
2016-07-21,714.22509765625,719.1505963753513,702.6327389974033,705.8896781913808,1079343
2016-07-22,712.73876953125,721.3219341060934,706.9097917637711,714.4874513331172,824591
2016-07-25,708.3670043945312,715.900971078298,705.40876545451,713.3216122176353,655249
2016-07-26,707.703857421875,714.4873259379514,706.3267354389413,708.3669118846303,405682
2016-07-27,709.6929931640625,716.8189699894695,707.2011348978352,707.7038873335982,529665
2016-07-28,704.9642333984375,716.7461175247172,702.5088047738361,709.6929999620419,1157527
2016-07-29,713.2487182617188,716.5275035390689,704.8622862169203,708.221251345907,653499
2016-08-01,726.888427734375,731.3913530195344,715.7988235438291,715.7988235438291,477579
2016-08-02,727.3985595703125,735.3332519030365,724.3310318969947,728.6226424323787,822083
2016-08-03,724.0177612304688,730.0798997131797,718.1960470135717,727.8940044822527,379214
2016-08-04,727.9668579101562,731.0780781551977,724.0541850243171,725.2709473800852,673427
2016-08-05,767.30517578125,781.2364675521931,728.4769172799301,730.0798801734998,1245334
2016-08-08,770.314453125,778.7518980989238,767.3999645593678,769.425500103775,526463
2016-08-09,755.7784423828125,773.7681262820819,751.2099777948342,770.2998721966617,407107
2016-08-10,705.8168334960938,757.7676172486703,700.2938765673521,757.7676172486703,1733199
2016-08-11,661.5310668945312,706.2976489228654,658.0045370039736,705.160951154938,3967801
2016-08-12,664.729736328125,672.7081212011858,605.5655391966533,647.3156070511384,13958165
2016-08-16,653.5162353515625,668.1105824977573,642.7909263551638,665.2325235182972,3278955
2016-08-17,658.6967163085938,668.7298612474091,651.4177578475535,652.8458929676506,2076951
2016-08-18,674.2675170898438,677.6118993119624,659.1121395133856,659.1121395133856,1702111
2016-08-19,675.0907592773438,684.176675290897,671.0833231210363,677.76476591243,1620110
2016-08-22,656.088134765625,677.6189280549221,654.3030238168147,675.0906405275007,1723018
2016-08-23,659.6366577148438,666.6897756582586,652.0225690060273,654.3468624886918,1658113
2016-08-24,666.4201049804688,670.7189781530035,655.1045443701904,660.2777870992247,1011366
2016-08-25,659.8916625976562,673.9759356388232,658.0409549614726,666.6897146044134,1746251
2016-08-26,660.6349487304688,666.1651686433116,656.9262699675592,663.0466851221402,526736
