Date,Close,High,Low,Open,Volume
2016-01-01,47.59361267089844,47.910552926186874,43.4998226117199,44.16011049591139,10963906
2016-01-04,44.952457427978516,48.62366294476856,44.50346181472956,47.27667240702791,9408965
2016-01-05,46.80126190185547,47.32949438479018,44.47704711252839,45.24298291848601,9801814
2016-01-06,45.55992126464844,46.986144957590355,45.058103529165926,46.484327222107844,7093448
2016-01-07,42.23207092285156,44.84681520588629,41.20202059292806,44.84681520588629,8919023
2016-01-08,43.314945220947266,43.84317779354174,42.60183513083854,43.314945220947266,6409374
2016-01-11,43.49982833862305,44.3185864582511,41.677430875774064,42.78671451933705,7610929
2016-01-12,42.681068420410156,44.23934767074938,41.99436940314152,43.49982650553565,7187524
2016-01-13,42.70747375488281,45.216569821004484,40.779432332051066,43.20929518690332,14813664
2016-01-14,41.09636688232422,42.78670489138815,40.85866356204878,41.70383256658075,8517248
2016-01-15,39.30038070678711,42.15282793215027,39.036266318658946,41.413306905792716,6162841
2016-01-18,37.02899169921875,39.247562390300786,36.02535248901512,38.983447976455764,6988884
2016-01-19,38.296749114990234,38.87780008727262,36.92334750324598,37.794927659663344,5936602
2016-01-20,36.342288970947266,37.82133471211534,35.62917532020965,37.26669117242979,5302168
2016-01-21,36.76487350463867,38.0062159294481,35.919704508852966,37.18745800253153,6301101
2016-01-22,38.957035064697266,39.35320851574805,37.319519119818956,37.319519119818956,6412547
2016-01-25,39.14191436767578,39.82861325732164,38.40238964190838,39.326795549117634,3702771
2016-01-27,38.69292068481445,39.72296722052617,38.4552136556571,39.51167495971466,3456780
2016-01-28,38.05904006958008,39.06267922937825,37.79492566899959,38.904209109832514,3743917
2016-01-29,38.481624603271484,38.745742701938674,37.08181569110593,38.0590400829963,4584955
2016-02-01,39.37961959838867,41.36048685426149,38.772153886453914,38.85138709749138,14301204
2016-02-02,38.05904006958008,39.48526374950447,37.61004447919517,39.19473827866529,4281060
2016-02-03,38.00621795654297,39.35320842666523,37.61004450638899,39.16832723672713,9088526
2016-02-04,38.16469192504883,38.877801988445796,37.58363722635835,38.40239527951449,4395526
2016-02-05,38.93062210083008,39.458850877876436,37.926982986849886,38.19109737537306,4563542
2016-02-08,39.881439208984375,42.100009900436866,38.71933356907595,39.32679930961659,12827236
2016-02-09,39.617313385009766,40.14554575864688,38.29673799790604,39.32678798320461,7145205
2016-02-10,38.21751403808594,39.35321236154954,37.92698853798737,39.0890942363756,5444984
2016-02-11,35.866886138916016,38.40239339262711,35.153772412563654,38.29674910605271,6162865
2016-02-12,33.91242980957031,36.39511491649619,32.48620605686887,36.39511491649619,8247087
2016-02-15,34.519893646240234,36.130998509305044,34.070898057712505,34.75759697557882,8626379
2016-02-16,33.30496597290039,35.23300759234927,33.09367368997457,35.0745411536504,7678551
2016-02-17,33.30496597290039,33.701139465635556,31.95797535800203,33.357788119133346,6460857
2016-02-18,33.0672607421875,34.15013316854218,32.35414701649491,33.80678184150547,5831539
2016-02-19,33.25214385986328,33.569080435571415,32.6710891567387,33.06726264986937,4855147
2016-02-22,32.90878677368164,33.806777895903494,32.61826132178438,33.70113362175662,4339569
2016-02-23,32.16926574707031,33.19931972593597,31.82591811877554,33.17290495638058,5223434
2016-02-24,32.274906158447266,33.172897172816036,31.482559405536982,32.06361393753738,6110278
2016-02-25,31.79951286315918,32.75032640525068,31.6146316304204,32.61827102329045,5504340
2016-02-26,31.95797348022461,32.53902814862767,31.244863453998423,32.24850266342303,4739308
2016-02-29,31.033571243286133,32.38056178163392,30.743043908524783,32.063621526260164,8277215
2016-03-01,32.09003448486328,32.43338583204262,30.95433799964803,31.165632131987543,6846633
2016-03-02,32.98801803588867,33.8331906692393,32.27490813342821,32.75031473506852,9313684
2016-03-03,33.014434814453125,33.542663582272304,32.40696914286571,33.27854919836271,7706783
2016-03-04,33.38419723510742,34.15013310255843,33.01443853515977,33.278552948834886,9013442
2016-03-08,33.833194732666016,34.07089806203476,32.88237771719746,33.542665564998096,11091171
2016-03-09,35.07453536987305,35.31223868671816,33.33137154968656,33.54266379777037,7364105
