Date,Close,High,Low,Open,Volume
2016-01-01,1610.229736328125,1639.7769801300392,1554.7829392543154,1564.6366599096252,599660
2016-01-04,1621.76611328125,1666.2236751065757,1616.644567940654,1624.0510686525995,917430
2016-01-05,1590.6754150390625,1647.3366049630101,1586.1332274896608,1629.1540497560359,563490
2016-01-06,1624.5238037109375,1632.8572767054113,1596.2465055426728,1602.4571754877438,487940
2016-01-07,1579.1575927734375,1617.4137596577382,1568.390818010239,1612.0049122202092,496240
2016-01-08,1598.2301025390625,1620.347648974399,1581.4148107267301,1581.4148107267301,282520
2016-01-11,1598.0167236328125,1613.8586473096289,1566.861200660056,1590.684341633155,302910
2016-01-12,1582.0452880859375,1612.9319583269528,1574.0871531731843,1612.918040162408,296900
2016-01-13,1581.6651611328125,1602.5498757502319,1545.698587976615,1602.5498757502319,450700
2016-01-14,1574.7408447265625,1584.6779622420277,1552.6742157460758,1565.656469446135,370670
2016-01-15,1505.4771728515625,1593.2800774740679,1487.8878956158285,1576.7799248267293,339700
2016-01-18,1433.0528564453125,1508.8282065231042,1413.6328310127378,1506.0797651943012,485220
2016-01-19,1466.818115234375,1474.9430428062988,1371.9193051880086,1432.1725179158602,629330
2016-01-20,1440.4085693359375,1458.6328790679238,1393.239567989947,1446.169671328329,438840
2016-01-21,1441.64599609375,1474.9891663337291,1425.68355844206,1463.5828342610423,458590
2016-01-22,1526.9505615234375,1537.2029300115914,1455.8193519472168,1472.4955754425723,550390
2016-01-25,1521.7318115234375,1555.2279687814869,1516.114417531311,1555.2279687814869,228320
2016-01-27,1504.6708984375,1527.3447212706008,1493.5379503783045,1525.2404757264298,265500
2016-01-28,1479.3505859375,1509.852638876371,1472.8664187469283,1504.661503088809,370670
2016-01-29,1533.82421875,1543.4924777396652,1468.7044061350744,1483.1558745036416,574020
2016-02-01,1582.69873046875,1585.9570519310105,1538.7973325636424,1557.3135830403567,439140
2016-02-02,1594.123779296875,1612.653949793275,1576.0385374781079,1594.2999629059987,491340
2016-02-03,1553.068115234375,1596.061099010724,1540.387083209045,1576.7800281252348,641660
2016-02-04,1566.0596923828125,1603.3841370034972,1552.6787912905427,1566.676052091313,468130
2016-02-05,1679.5953369140625,1710.2641844674008,1566.4397456346444,1581.4150128462795,2169440
2016-02-08,1704.215576171875,1750.9257294172444,1689.870700780776,1703.2191260950117,1032770
2016-02-09,1684.846435546875,1702.7277691562974,1666.4692531810836,1687.0897494663227,365830
2016-02-10,1660.203125,1690.0099531981132,1650.9380392944822,1681.2499950905071,488060
2016-02-11,1633.260498046875,1668.550286824661,1627.9627694140247,1645.3759772854296,1258780
2016-02-12,1667.96630859375,1691.7246155287505,1612.7280554338927,1642.5950787490115,817740
2016-02-15,1740.1356201171875,1751.9777143359895,1694.074419074642,1694.074419074642,564820
2016-02-16,1732.5394287109375,1752.9883831004472,1727.5059182767811,1751.9780147649801,859740
2016-02-17,1742.9398193359375,1784.4218333847518,1716.6601749663419,1733.4383524309017,1820560
2016-02-18,1732.937744140625,1761.2428773631993,1717.081899732906,1761.2428773631993,601230
2016-02-19,1726.6204833984375,1751.8804807029417,1689.2727300730387,1719.5337614625748,283560
2016-02-22,1753.7066650390625,1761.2475947141588,1731.125630508688,1742.5227971274178,254910
2016-02-23,1761.5997314453125,1779.3141596000712,1751.9777538582084,1770.6098755934759,476050
2016-02-24,1770.0213623046875,1800.1804417076555,1740.6085454892345,1755.4215466729186,381300
2016-02-25,1750.934814453125,1778.8459370074095,1729.0814876020265,1765.8081258386205,717030
2016-02-26,1750.6383056640625,1776.1577683069424,1741.7995926765977,1761.3401289604287,435180
2016-02-29,1752.033447265625,1798.3263929846805,1710.2918543989015,1744.5619956686437,531940
2016-03-01,1778.3365478515625,1794.6187655496183,1751.9780304177575,1756.61289293209,795420
2016-03-02,1791.086669921875,1807.5961019679692,1781.9374572550694,1807.5961019679692,738640
2016-03-03,1791.6893310546875,1801.200077085741,1784.6072482248771,1801.1074024753968,450450
2016-03-04,1785.209716796875,1798.3263984684115,1770.6099019639485,1798.3263984684115,232010
2016-03-08,1835.5953369140625,1853.4813100721813,1775.152142429721,1779.787004420399,1035450
2016-03-09,1847.8037109375,1879.2049027393475,1833.315126990961,1838.742532590822,799690
2016-03-10,1835.4007568359375,1854.871817093327,1826.1542295543036,1849.3099825593142,942390
2016-03-11,1854.3157958984375,1865.7870804886106,1827.5262682445655,1837.2594794119852,473310
2016-03-14,1840.0262451171875,1877.1190582594659,1835.4053014092556,1872.4841963872202,728910
2016-03-15,1812.0733642578125,1842.3436742736012,1803.9809135416183,1842.3436742736012,1359590
2016-03-16,1732.8311767578125,1811.3920868797077,1729.2669950725085,1811.3920868797077,940110
2016-03-17,1671.90576171875,1742.7079099480857,1668.0866403997766,1740.8539653630344,938590
2016-03-18,1706.8758544921875,1714.3426664717954,1658.817000731489,1673.2777465895217,736590
2016-03-21,1701.5828857421875,1724.1685578248864,1685.235719422389,1720.8314800215473,457150
2016-03-22,1699.7515869140625,1724.292421335245,1677.8762879425633,1724.292421335245,356490
2016-03-23,1729.3302001953125,1742.9147829844662,1677.969604853014,1705.5582611827879,458270
2016-03-28,1715.931884765625,1738.6924709059833,1708.447496631352,1733.3331838870906,286470
2016-03-29,1736.73046875,1747.593537485157,1694.564540979608,1719.6320408853944,401700
2016-03-30,1746.3634033203125,1755.3297193033977,1727.4100901876943,1752.2399145506138,541470
2016-03-31,1787.727783203125,1803.5166547570163,1728.8966810853622,1754.5840323411282,1633290
2016-04-01,1794.57373046875,1812.8372226369272,1762.5857112372234,1778.4073507689186,800180
2016-04-04,1817.86083984375,1824.1148583393078,1797.4675832369558,1806.685570511217,505960
2016-04-05,1746.2421875,1812.7345974829404,1737.5367592570933,1808.1768596835495,486520
2016-04-06,1787.65771484375,1791.9032522020063,1736.921637670906,1755.4228054415998,338800
2016-04-07,1760.0924072265625,1789.3448028341743,1750.3757413779192,1784.875582544245,206780
2016-04-08,1787.7835693359375,1798.0034647448726,1752.7291858637602,1764.8365050961168,256300
2016-04-11,1807.142333984375,1810.507020637349,1770.8948979207016,1785.8076970610864,285040
2016-04-12,1822.8892822265625,1826.8178407769767,1799.881575369579,1800.7204430515912,542410
2016-04-13,1854.4344482421875,1861.1172869885709,1822.889246663204,1832.2097456690046,855590
2016-04-18,1889.111328125,1920.0227995561506,1856.3870696943775,1856.3870696943775,545380
2016-04-20,1911.746337890625,1918.0888738711114,1887.4057495975578,1894.8668137455209,519920
2016-04-21,1894.74560546875,1929.32463400738,1882.7407982044217,1913.4984449077613,362600
2016-04-22,1879.93994140625,1899.037634327589,1873.5134392855446,1885.4437232486657,241410
2016-04-25,1859.0107421875,1881.8086450852888,1855.7065845136533,1881.8086450852888,293890
2016-04-26,1877.931396484375,1894.39142964414,1850.1190592096523,1858.97353329655,510010
2016-04-27,1874.7532958984375,1882.8107722087352,1869.6922145684134,1879.8235930544565,283840
2016-04-28,1891.404052734375,1898.9023206100624,1870.6239613426023,1882.6474265996278,459210
2016-04-29,1867.3619384765625,1891.1198808652878,1859.4488440809,1891.0360282330864,304180
2016-05-02,1850.524658203125,1876.2165606168555,1845.458912082153,1862.6971714598951,326220
2016-05-03,1862.375732421875,1890.192737398086,1845.4590021470667,1860.7446449199774,394060
2016-05-04,1841.809814453125,1872.3577730824554,1827.5728430639067,1864.0904949117655,255450
2016-05-05,1834.89404296875,1864.0997900207003,1790.8965548583885,1851.983141385566,1524120
2016-05-06,1884.2227783203125,1896.6284174494845,1828.6819550790372,1842.5415329296561,628300
2016-05-09,1909.14111328125,1910.7023424127399,1890.2485569109674,1901.3398599756924,368000
2016-05-10,1886.3944091796875,1910.6089327626244,1871.4816112966055,1910.6089327626244,413240
2016-05-11,1861.9422607421875,1879.0127009803095,1855.5669571596945,1873.420401275011,206790
2016-05-12,1841.0828857421875,1886.841848474414,1836.23149317531,1864.4726507776827,630110
2016-05-13,1770.2237548828125,1822.4884073232931,1713.1077099142344,1761.5836341374154,14316680
2016-05-16,1776.78076171875,1790.4679699692608,1756.9141714690559,1784.8756702192265,504570
2016-05-17,1733.7664794921875,1786.1009855526913,1729.4324250999036,1780.3083278130973,494760
2016-05-18,1744.7974853515625,1753.9129610587486,1707.6226644422222,1725.1312543989327,480240
2016-05-19,1696.395751953125,1748.7863461859477,1687.0100609570227,1747.5932951902857,380270
2016-05-20,1703.8477783203125,1710.3115991123639,1689.3404759624848,1701.9231498524123,587130
2016-05-23,1702.677978515625,1718.6998602360084,1696.3306646580995,1713.1075613415312,282280
2016-05-24,1694.215087890625,1705.4603293720243,1678.6219108869852,1702.678174005667,335600
2016-05-25,1727.1490478515625,1729.8846690067157,1702.5103671306247,1705.651370841751,280010
2016-05-26,1714.4453125,1740.1372141316954,1706.718582195093,1727.0885151505258,1290760
2016-05-27,1746.875732421875,1752.1604959103743,1717.3251335590908,1723.7329761320693,271290
2016-05-30,1746.8199462890625,1753.278988175561,1733.6127586683715,1743.9584894730428,205130
2016-05-31,1722.9735107421875,1756.8442876535369,1702.8552490925545,1755.926118335387,643950
2016-06-01,1744.1683349609375,1753.092781537411,1724.292415198696,1724.292415198696,611780
2016-06-02,1752.892333984375,1763.4384240699358,1738.468770652839,1743.0265083512109,238200
2016-06-03,1751.0423583984375,1761.3882048260848,1736.0596995690794,1752.8132762232553,361990
2016-06-06,1770.42431640625,1776.999979240584,1747.5005738820296,1750.8559311386666,478670
2016-06-07,1754.868408203125,1784.3118351394507,1744.45736899371,1779.2834073060064,319570
2016-06-08,1754.5421142578125,1763.4385723274343,1741.9780986590733,1763.4385723274343,150210
2016-06-09,1732.1214599609375,1760.4604628903328,1727.8572636417491,1756.9139631580715,142550
2016-06-10,1735.490966796875,1742.933371846578,1718.1408664246342,1728.495927510177,279580
2016-06-13,1719.4130859375,1729.2042749073253,1703.5682372826116,1724.2923536202097,203860
2016-06-14,1747.933837890625,1753.1812836376673,1710.3116509221186,1721.9622752472012,230410
2016-06-15,1737.0802001953125,1755.0268275118503,1730.8168514960512,1750.3899015129693,350050
2016-06-16,1754.8309326171875,1761.294639469812,1724.8003123337419,1733.6128031237301,293590
2016-06-17,1750.3011474609375,1760.9730730172625,1740.6031412073924,1755.0545790673439,224540
2016-06-20,1739.26123046875,1748.2927401116417,1734.545002984281,1744.9000645505257,205560
2016-06-21,1744.1683349609375,1755.1292515239265,1737.0335790313097,1747.3140035562324,174170
2016-06-22,1751.09814453125,1752.253877348302,1740.6777761993603,1742.4673530333248,144490
2016-06-23,1739.1539306640625,1751.1168693926838,1733.6222732571784,1743.9586755640548,217010
2016-06-24,1739.4102783203125,1745.3567617162203,1677.6899562364754,1713.853540803381,367500
2016-06-27,1743.9259033203125,1747.439749671166,1717.7959661156199,1739.410148830435,228880
2016-06-28,1786.3995361328125,1791.9311933332845,1741.991998779067,1742.0013283804662,422380
