Date,Close,High,Low,Open,Volume
2016-01-01,1075.2891845703125,1077.6016344296033,1059.6108196893558,1067.4268550487232,100178
2016-01-04,1063.449462890625,1085.648982933537,1052.442291199426,1073.9017820758686,233101
2016-01-05,1061.4144287109375,1070.6642276539521,1053.0896096622241,1060.9519387637868,302272
2016-01-06,1051.88720703125,1067.7044553041317,1049.8522962036475,1062.8020161568202,392164
2016-01-07,1042.4061279296875,1051.2860259368638,1031.3526624966664,1031.3526624966664,316523
2016-01-08,1044.94970703125,1054.2457998280188,1037.8274072446038,1054.2457998280188,366442
2016-01-11,1017.0154418945312,1043.377370129178,1012.2055913816667,1043.377370129178,168277
2016-01-12,1017.7555541992188,1025.6178843153602,1007.0256957106402,1017.4780150300799,275705
2016-01-13,1003.0945434570312,1032.8326738584453,979.5538469738335,1022.1029281455016,239949
2016-01-14,1005.8694458007812,1017.4779898500177,985.1036901729717,994.8159800760856,366830
2016-01-15,996.2958374023438,1010.6793201523421,982.8836287218307,1007.256826741487,152999
2016-01-18,987.3236083984375,998.9783330346572,958.2792157628749,997.0358977473855,229101
2016-01-19,990.3758544921875,999.718241064462,961.979019000193,984.9647450928267,667040
2016-01-20,980.6637573242188,998.0997207696744,963.5054459582373,986.9536665308796,359534
2016-01-21,978.5824584960938,995.3708665802413,972.2001873957921,989.4972666869819,337935
2016-01-22,1000.6895751953125,1009.1531646490866,981.4037650712015,982.3287450571311,162161
2016-01-25,1005.5458984375,1021.9181148393372,1001.1060614652681,1017.2932140895441,210420
2016-01-27,1058.3619384765625,1062.616936274512,1003.6031744897147,1003.6031744897147,383545
2016-01-28,1044.441162109375,1067.4268919222352,1024.7390434625836,1053.5521922871976,334538
2016-01-29,1055.3558349609375,1069.2768284549072,1031.4914198588936,1061.8769888116205,349675
2016-02-01,1056.2808837890625,1071.1268582064456,1045.7362019399077,1065.5769781121116,283070
2016-02-02,1040.1400146484375,1074.133029800354,1029.8727591850723,1054.4772047125111,303619
2016-02-03,1023.5365600585938,1050.3146831698853,1018.4028764157144,1035.9774946281564,249442
2016-02-04,1005.7307739257812,1028.392783357068,976.8713309024631,1028.392783357068,512652
2016-02-05,1027.14404296875,1035.9776475391473,993.7985801861454,1001.7533859686577,474625
2016-02-08,988.4799194335938,1009.7081656948694,978.860104657885,998.9784200619096,520662
2016-02-09,956.1055297851562,994.3534274104737,946.2082332164163,975.8538287609766,301134
2016-02-10,941.305908203125,955.4118530325991,922.5287692650818,947.9195377056927,366989
2016-02-11,943.063232421875,947.3643550222954,915.7300880545359,926.8298466976212,462682
2016-02-12,913.0939331054688,949.1218551337373,888.211951151967,944.5894874864043,736094
2016-02-15,918.2738037109375,933.7672171706788,912.2151966045062,927.7548477683911,455879
2016-02-16,896.9993286132812,917.5801330078629,878.9159814364925,912.2614981643193,395940
2016-02-17,914.3427124023438,924.0550022154188,860.2313834437832,900.1905299659797,526313
2016-02-18,902.17919921875,933.3510357775573,888.9982345284665,923.9625228719409,342584
2016-02-19,920.956298828125,925.9049189191509,888.674476375199,902.3179304751566,212929
2016-02-22,917.0252075195312,948.1045133754657,912.5852582918552,938.8547132449734,359241
2016-02-23,906.4803466796875,917.3950987464083,899.0805071149554,915.6839084295822,314131
2016-02-24,871.2387084960938,905.5554448554927,857.086468942607,905.5554448554927,823896
2016-02-25,870.2672729492188,874.3372068888475,860.3237395199089,864.8561633864823,679713
2016-02-26,863.9775390625,890.5707134885699,853.9877665693576,881.2284382727131,583423
2016-02-29,879.2396240234375,885.3907628805772,848.9465325957838,864.8561980108786,792995
2016-03-01,885.6221313476562,888.7670295415473,871.747431049107,883.3559190076331,486669
2016-03-02,897.6468505859375,921.6500928315966,886.0846006079031,890.7557383077692,616872
2016-03-03,904.2603149414062,912.0301685746605,893.85429121274,902.780369704735,479030
2016-03-04,934.8309936523438,946.9019705097626,903.8904035432095,904.2603616433383,531786
2016-03-08,946.023193359375,948.613182246146,923.1299408190235,934.8771968481594,387188
2016-03-09,933.8597412109375,946.0232502176675,923.2224717144787,946.0232502176675,203045
2016-03-10,940.149658203125,950.601864051115,926.8299241360169,934.2297638496776,262703
2016-03-11,928.9573364257812,946.2544724828559,924.5174440338362,946.2544724828559,248070
2016-03-14,936.58837890625,942.1844959648952,922.7136805180592,938.3921009879733,503296
2016-03-15,891.4032592773438,943.4796232705254,870.4986768879618,943.4796232705254,1371394
2016-03-16,902.6416625976562,912.9552116337883,881.5521310061896,887.0557730058795,464515
2016-03-17,911.3797607421875,919.370209605564,903.249105548948,915.8656217671693,623673
2016-03-18,919.4636840820312,923.4823239512712,893.903578440088,914.4638280226097,314050
2016-03-21,927.0336303710938,933.6222444114791,905.6789732388914,915.865665188438,276676
2016-03-22,914.9778442382812,931.94007335662,897.3614709778666,931.94007335662,630746
2016-03-23,905.9594116210938,915.8656911787391,895.3054409686041,915.35169633165,519608
2016-03-28,908.5761108398438,914.9310855211013,897.2212231725648,913.9965287432452,382087
2016-03-29,913.06201171875,917.0338781975674,873.9040582053738,906.520113988933,528121
2016-03-30,917.9684448242188,925.7719715261208,908.5294436723882,912.8750987005624,573823
2016-03-31,922.6411743164062,925.1177725816458,905.3518740126802,921.4729783499382,461518
2016-04-01,942.5472412109375,945.257478724202,913.9498261906242,920.4917237349539,228313
2016-04-04,944.4630737304688,947.5471567850567,925.9121441754788,943.9490789016442,112395
2016-04-05,947.0330810546875,960.7243605658492,935.2109721263012,941.6593796215614,275291
2016-04-06,930.0242919921875,951.7527392195791,908.2490712886365,946.5191865231104,729242
2016-04-07,947.5471801757812,957.5468924913895,921.005743739758,939.042678911175,226225
2016-04-08,947.1265258789062,953.2478610293136,934.182880992401,944.0892165177834,133452
2016-04-11,953.3414306640625,969.1354644242394,939.3230777553224,948.4817806216918,276931
2016-04-12,955.0236206054688,967.1728590546896,945.771485431657,959.7898374884503,187964
2016-04-13,956.098388671875,967.2663546091014,942.594030573757,967.2663546091014,444316
2016-04-18,971.0512084960938,980.3500022556661,942.9677333421994,942.9677333421994,300959
2016-04-20,979.9295654296875,984.5088024243594,965.3037288850458,980.3032968794769,362803
2016-04-21,1019.6483764648438,1023.5266964299427,979.4156552973064,990.6303383732298,566475
2016-04-22,999.4617919921875,1033.9937365459389,994.3685027190023,1027.4984978959187,648920
2016-04-25,990.5835571289062,1006.1907260695432,987.6864535066685,998.0600124542447,234919
